,polarity
1247,-11.98306655883789
1248,-12.178998947143555
1249,-12.304349899291992
1250,-12.158525466918945
1251,-11.486412048339844
1252,-9.968196868896484
1253,-12.004571914672852
1254,-11.683756828308105
1255,-10.713983535766602
1256,-11.587785720825195
1257,-11.222297668457031
1258,-11.75654411315918
1259,-11.94450855255127
1260,-12.112085342407227
1261,-12.100042343139648
1262,-12.304349899291992
1263,-11.643160820007324
1264,-11.587209701538086
1265,-12.304349899291992
1266,-12.304349899291992
1267,-11.68348503112793
1268,-12.304349899291992
1269,-11.928733825683594
1270,-11.790998458862305
1271,-12.045069694519043
1272,-12.158525466918945
1273,-11.603560447692871
1274,-11.778051376342773
1275,-11.943926811218262
1276,-11.222297668457031
1277,-9.955223083496094
1278,-11.876523971557617
1279,-11.917472839355469
1280,-11.415580749511719
1281,-12.304349899291992
1282,-12.304349899291992
1283,-11.900062561035156
1284,-12.057867050170898
1285,-11.877164840698242
1286,-11.53611946105957
1287,-12.304349899291992
1288,-12.010156631469727
1289,-11.900062561035156
1290,-12.071733474731445
1291,-12.005830764770508
1292,-12.304349899291992
1293,-11.488031387329102
1294,-11.66231918334961
1295,-12.110456466674805
1296,-11.681024551391602
1297,-12.065713882446289
1298,-11.680953025817871
1299,-12.304349899291992
1300,-11.508350372314453
1301,-12.304349899291992
1302,-12.304349899291992
1303,-11.53611946105957
1304,-11.75654411315918
1305,-9.298853874206543
1306,-12.139337539672852
1307,-12.017793655395508
1308,-11.910940170288086
1309,-11.883430480957031
1310,-11.516073226928711
1311,-11.935171127319336
1312,-11.643160820007324
1313,-10.370617866516113
1314,-11.989907264709473
1315,-12.365416526794434
1316,-12.304349899291992
1317,-12.178998947143555
1318,-12.00408935546875
1319,-12.03709602355957
1320,-11.5826416015625
1321,-12.024162292480469
1322,-12.304349899291992
1323,-11.716008186340332
1324,-11.989907264709473
1325,-12.010757446289062
1326,-11.643160820007324
1327,-10.221962928771973
1328,-11.625093460083008
1329,-11.643160820007324
1330,-7.5926408767700195
1331,-11.53611946105957
1332,-12.058939933776855
1333,-11.560358047485352
1334,-11.989907264709473
1335,-11.78469467163086
1336,-12.160219192504883
1337,-12.196709632873535
1338,-7.5926408767700195
1339,-11.488031387329102
1340,-11.733723640441895
1341,-11.66231918334961
1342,-11.625093460083008
1343,-11.66231918334961
1344,-12.11007308959961
1345,-11.508350372314453
1346,-11.861429214477539
1347,-12.304349899291992
1348,-11.962721824645996
1349,-12.304349899291992
1350,-11.44012451171875
1351,-12.133539199829102
1352,-11.643160820007324
1353,-12.070960998535156
1354,-6.568026065826416
1355,-12.123598098754883
1356,-11.508350372314453
1357,-11.989907264709473
1358,-11.488031387329102
1359,-11.685066223144531
1360,-11.643160820007324
1361,-12.304349899291992
1362,-11.297883033752441
1363,-11.34554386138916
1364,-12.084024429321289
1365,-11.821697235107422
1366,-12.178998947143555
1367,-10.264166831970215
1368,-11.68348503112793
1369,-11.66231918334961
1370,-11.956157684326172
1371,-12.186214447021484
1372,-12.304349899291992
1373,-10.264166831970215
1374,-9.055112838745117
1375,-11.706548690795898
1376,-12.211689949035645
1377,-11.809367179870605
1378,-10.324989318847656
1379,-11.643160820007324
1380,-11.516073226928711
1381,-11.66231918334961
1382,-12.304349899291992
1383,-12.304349899291992
1384,-11.66231918334961
1385,-11.643160820007324
1386,-11.873819351196289
1387,-11.398178100585938
1388,-12.304349899291992
1389,-12.224607467651367
1390,-12.304349899291992
1391,-12.03645133972168
1392,-11.488031387329102
1393,-11.66231918334961
1394,-12.304349899291992
1395,-11.53611946105957
1396,-12.033504486083984
1397,-12.17641830444336
1398,-11.643160820007324
1399,-12.178998947143555
1400,-7.5926408767700195
1401,-10.264166831970215
1402,-12.304349899291992
1403,-12.304349899291992
1404,-11.367256164550781
1405,-12.091724395751953
1406,-11.607349395751953
1407,-11.53611946105957
1408,-11.66231918334961
1409,-11.392557144165039
1410,-12.304349899291992
1411,-12.057867050170898
1412,-12.107564926147461
1413,-12.25320053100586
1414,-11.800603866577148
1415,-11.680953025817871
1416,-12.240777969360352
1417,-12.304349899291992
1418,-12.265623092651367
1419,-12.183460235595703
1420,-11.66231918334961
1421,-12.365416526794434
1422,-11.625093460083008
1423,-11.928033828735352
1424,-11.971343994140625
1425,-10.713983535766602
1426,-11.973006248474121
1427,-12.12907886505127
1428,-12.222217559814453
1429,-11.681018829345703
1430,-11.899538040161133
1431,-11.643160820007324
1432,-12.267279624938965
1433,-11.973194122314453
1434,-11.625093460083008
1435,-9.60720443725586
1436,-12.227556228637695
1437,-11.68348503112793
1438,-11.881311416625977
1439,-11.907190322875977
1440,-12.295552253723145
1441,-11.600638389587402
1442,-12.009040832519531
1443,-11.643160820007324
1444,-8.121042251586914
1445,-11.625093460083008
1446,-11.643160820007324
1447,-12.304349899291992
1448,-12.082283020019531
1449,-12.065713882446289
1450,-10.264166831970215
1451,-12.181577682495117
1452,-12.058354377746582
1453,-12.393203735351562
1454,-12.057867050170898
1455,-12.304349899291992
1456,-12.304349899291992
1457,-12.203290939331055
1458,-11.962839126586914
1459,-12.112085342407227
1460,-12.100143432617188
1461,-11.69421672821045
1462,-11.53611946105957
1463,-11.66231918334961
1464,-11.99111557006836
1465,-12.112085342407227
1466,-11.78469467163086
1467,-11.706548690795898
1468,-11.782312393188477
1469,-11.25747299194336
1470,-11.643160820007324
1471,-11.958810806274414
1472,-12.27619457244873
1473,-11.625093460083008
1474,-11.907190322875977
1475,-12.304349899291992
1476,-12.065713882446289
1477,-11.990663528442383
1478,-12.304349899291992
1479,-12.304349899291992
1480,-12.289041519165039
1481,-11.248348236083984
1482,-8.869142532348633
1483,-12.147672653198242
1484,-12.191277503967285
1485,-11.828394889831543
1486,-11.625093460083008
1487,-12.304349899291992
1488,-11.115941047668457
1489,-11.753758430480957
1490,-12.304349899291992
1491,-11.876523971557617
1492,-9.56452751159668
1493,-11.706548690795898
1494,-12.045069694519043
1495,-12.304349899291992
1496,-12.045851707458496
1497,-11.970580101013184
1498,-12.216647148132324
1499,-7.5926408767700195
1500,-11.75654411315918
1501,-11.309318542480469
1502,-11.344657897949219
1503,-11.911249160766602
1504,-11.488031387329102
1505,-11.66231918334961
1506,-12.304349899291992
1507,-11.625093460083008
1508,-11.999536514282227
1509,-11.643160820007324
1510,-11.949063301086426
1511,-12.047086715698242
1512,-11.643160820007324
1513,-11.643160820007324
1514,-11.947040557861328
1515,-12.065713882446289
1516,-12.304349899291992
1517,-11.971630096435547
1518,-11.367256164550781
1519,-11.643160820007324
1520,-11.643160820007324
1521,-12.304349899291992
1522,-11.991361618041992
1523,-12.192094802856445
1524,-11.681024551391602
1525,-11.643160820007324
1526,-12.304349899291992
1527,-11.883430480957031
1528,-12.272994995117188
1529,-12.148918151855469
1530,-12.304349899291992
1531,-11.978473663330078
1532,-11.905250549316406
1533,-11.51463508605957
1534,-12.200175285339355
1535,-12.304349899291992
1536,-12.289041519165039
1537,-11.643160820007324
1538,-12.172093391418457
1539,-12.304349899291992
1540,-12.178998947143555
1541,-11.175821304321289
1542,-11.53611946105957
1543,-12.057867050170898
1544,-12.304349899291992
1545,-11.717493057250977
1546,-11.155832290649414
1547,-12.212926864624023
1548,-10.221962928771973
1549,-11.550317764282227
1550,-11.66231918334961
1551,-11.846952438354492
1552,-10.983777046203613
1553,-11.793697357177734
1554,-11.746079444885254
1555,-11.566303253173828
1556,-11.625093460083008
1557,-7.5926408767700195
1558,-12.019050598144531
1559,-11.681024551391602
1560,-11.874584197998047
1561,-7.5926408767700195
1562,-12.118806838989258
1563,-11.643160820007324
1564,-11.66231918334961
1565,-11.709362983703613
1566,-12.304349899291992
1567,-12.178998947143555
1568,-12.304349899291992
1569,-12.304349899291992
1570,-12.046852111816406
1571,-11.553010940551758
1572,-11.822301864624023
1573,-11.364680290222168
1574,-11.888435363769531
1575,-11.997961044311523
1576,-12.057867050170898
1577,-12.091724395751953
1578,-11.790998458862305
1579,-12.304349899291992
1580,-11.790998458862305
1581,-11.809367179870605
1582,-11.929561614990234
1583,-11.180976867675781
1584,-11.782629013061523
1585,-11.696125030517578
1586,-12.304349899291992
1587,-12.123420715332031
1588,-10.99533462524414
1589,-12.18228816986084
1590,-7.835627555847168
1591,-11.660404205322266
1592,-12.079261779785156
1593,-11.66231918334961
1594,-11.953216552734375
1595,-11.66231918334961
1596,-12.116992950439453
1597,-11.691529273986816
1598,-11.914270401000977
1599,-12.065713882446289
1600,-12.192094802856445
1601,-11.66231918334961
1602,-11.573747634887695
1603,-11.603331565856934
1604,-12.005895614624023
1605,-12.18448543548584
1606,-11.790998458862305
1607,-11.53611946105957
1608,-11.975227355957031
1609,-11.643160820007324
1610,-12.304349899291992
1611,-12.110940933227539
1612,-11.829376220703125
1613,-11.488031387329102
1614,-11.573747634887695
1615,-12.178998947143555
1616,-12.27700424194336
1617,-11.482343673706055
1618,-11.924385070800781
1619,-11.367256164550781
1620,-12.057867050170898
1621,-12.158525466918945
1622,-11.643160820007324
1623,-12.304349899291992
1624,-11.298267364501953
1625,-12.178998947143555
1626,-10.221962928771973
1627,-9.298853874206543
1628,-11.643160820007324
1629,-12.057867050170898
1630,-12.304349899291992
1631,-11.950948715209961
1632,-12.304349899291992
1633,-12.03709602355957
1634,-11.881311416625977
1635,-10.264166831970215
1636,-7.5926408767700195
1637,-12.173006057739258
1638,-11.968650817871094
1639,-12.178998947143555
1640,-12.133392333984375
1641,-11.643160820007324
1642,-11.643160820007324
1643,-11.790998458862305
1644,-12.010757446289062
1645,-11.723666191101074
1646,-12.304349899291992
1647,-11.643160820007324
1648,-12.021390914916992
1649,-12.225578308105469
1650,-11.953216552734375
1651,-11.488031387329102
1652,-12.304349899291992
1653,-11.75654411315918
1654,-11.657684326171875
1655,-11.823028564453125
1656,-11.883430480957031
1657,-11.971122741699219
1658,-11.962839126586914
1659,-12.065713882446289
1660,-12.090784072875977
1661,-12.057867050170898
1662,-9.572883605957031
1663,-12.123732566833496
1664,-11.769078254699707
1665,-12.178998947143555
1666,-11.68348503112793
1667,-11.625093460083008
1668,-11.66231918334961
1669,-12.264020919799805
1670,-12.181577682495117
1671,-11.53611946105957
1672,-12.304349899291992
1673,-11.974723815917969
1674,-11.842662811279297
1675,-9.298853874206543
1676,-12.057944297790527
1677,-11.1737060546875
1678,-12.086695671081543
1679,-11.997358322143555
1680,-12.072778701782227
1681,-12.151060104370117
1682,-12.178998947143555
1683,-12.239128112792969
1684,-12.304349899291992
1685,-12.304349899291992
1686,-11.332476615905762
1687,-12.304349899291992
1688,-11.805047988891602
1689,-12.048517227172852
1690,-12.04728889465332
1691,-9.968196868896484
1692,-11.315183639526367
1693,-12.304349899291992
1694,-11.499832153320312
1695,-12.225613594055176
1696,-10.264166831970215
1697,-11.643160820007324
1698,-11.924186706542969
1699,-6.568026065826416
1700,-12.158525466918945
1701,-12.108734130859375
1702,-11.53892707824707
1703,-12.304349899291992
1704,-11.883430480957031
1705,-11.66231918334961
1706,-11.790998458862305
1707,-7.5926408767700195
1708,-12.178998947143555
1709,-11.832494735717773
1710,-11.625093460083008
1711,-12.304349899291992
1712,-10.924649238586426
1713,-11.869368553161621
1714,-12.407075881958008
1715,-12.065738677978516
1716,-12.216647148132324
1717,-11.598329544067383
1718,-12.304349899291992
1719,-11.992918014526367
1720,-9.055112838745117
1721,-12.065713882446289
1722,-11.974723815917969
1723,-11.967428207397461
1724,-11.70026969909668
1725,-11.46870231628418
1726,-11.625093460083008
1727,-11.009403228759766
1728,-11.66231918334961
1729,-9.968196868896484
1730,-11.625093460083008
1731,-12.304349899291992
1732,-12.134416580200195
1733,-12.22065544128418
1734,-11.66231918334961
1735,-11.66231918334961
1736,-11.488031387329102
1737,-12.181577682495117
1738,-11.950948715209961
1739,-12.304349899291992
1740,-12.133392333984375
1741,-11.625093460083008
1742,-11.643160820007324
1743,-12.304349899291992
1744,-12.161931037902832
1745,-12.304349899291992
1746,-11.709362983703613
1747,-11.643160820007324
1748,-11.488031387329102
1749,-12.304349899291992
1750,-11.97419548034668
1751,-11.585857391357422
1752,-12.117351531982422
1753,-12.010757446289062
1754,-12.009958267211914
1755,-11.790998458862305
1756,-12.004663467407227
1757,-11.66231918334961
1758,-11.953216552734375
1759,-11.870355606079102
1760,-11.4860258102417
1761,-10.25651741027832
1762,-11.66231918334961
1763,-11.976140975952148
1764,-12.304349899291992
1765,-12.239233016967773
1766,-10.438726425170898
1767,-11.66231918334961
1768,-7.5926408767700195
1769,-11.738985061645508
1770,-12.304349899291992
1771,-11.66231918334961
1772,-12.304349899291992
1773,-11.916982650756836
1774,-11.497509002685547
1775,-12.37930679321289
1776,-11.960684776306152
1777,-9.190406799316406
1778,-11.662551879882812
1779,-11.598329544067383
1780,-12.304349899291992
1781,-12.304349899291992
1782,-12.003861427307129
1783,-11.700831413269043
1784,-11.66231918334961
1785,-11.25747299194336
1786,-11.625093460083008
